jL,cL,c,fsourceL,fsource,fsinkL,fsink,ftypeL,ftype,scL,sc,pscL,psc,exmL,exm
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural Potential Consumptive Use-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalPotentialConsumptiveUse-UT,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural Potential Consumptive Use-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalPotentialConsumptiveUse-UT,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Crop Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/CropConsumptiveUse-CO
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural Potential Consumptive Use-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalPotentialConsumptiveUse-UT,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Irrigated Agriculture Depletions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDepletions-NMOSE
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural Potential Consumptive Use-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalPotentialConsumptiveUse-UT,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Agricultural Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural Potential Consumptive Use-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalPotentialConsumptiveUse-UT,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural Potential Consumptive Use-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalPotentialConsumptiveUse-UT,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Crop Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/CropConsumptiveUse-CO
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural Potential Consumptive Use-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalPotentialConsumptiveUse-UT,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Irrigated Agriculture Depletions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDepletions-NMOSE
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Evapotranspiration-CA,http://purl.org/iow/WaterBudgetingFramework/Evapotranspiration-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Agricultural Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Evapotranspiration-CA,http://purl.org/iow/WaterBudgetingFramework/Evapotranspiration-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Evapotranspiration-CA,http://purl.org/iow/WaterBudgetingFramework/Evapotranspiration-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Crop Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/CropConsumptiveUse-CO
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Evapotranspiration-CA,http://purl.org/iow/WaterBudgetingFramework/Evapotranspiration-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Irrigated Agriculture Depletions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDepletions-NMOSE
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Evapotranspiration-CA,http://purl.org/iow/WaterBudgetingFramework/Evapotranspiration-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Agricultural Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Evapotranspiration-CA,http://purl.org/iow/WaterBudgetingFramework/Evapotranspiration-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Evapotranspiration-CA,http://purl.org/iow/WaterBudgetingFramework/Evapotranspiration-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Crop Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/CropConsumptiveUse-CO
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Evapotranspiration-CA,http://purl.org/iow/WaterBudgetingFramework/Evapotranspiration-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Irrigated Agriculture Depletions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDepletions-NMOSE
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Evapotranspiration-CA,http://purl.org/iow/WaterBudgetingFramework/Evapotranspiration-CA,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Agricultural Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Evapotranspiration-CA,http://purl.org/iow/WaterBudgetingFramework/Evapotranspiration-CA,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Evapotranspiration-CA,http://purl.org/iow/WaterBudgetingFramework/Evapotranspiration-CA,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Crop Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/CropConsumptiveUse-CO
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Evapotranspiration-CA,http://purl.org/iow/WaterBudgetingFramework/Evapotranspiration-CA,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Irrigated Agriculture Depletions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDepletions-NMOSE
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Agricultural Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Crop Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/CropConsumptiveUse-CO
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Irrigated Agriculture Depletions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDepletions-NMOSE
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Agricultural Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Crop Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/CropConsumptiveUse-CO
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Irrigated Agriculture Depletions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDepletions-NMOSE
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Agricultural Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Crop Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/CropConsumptiveUse-CO
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Irrigated Agriculture Depletions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDepletions-NMOSE
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Land System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalLandSystemOutflow-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Agricultural Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Land System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalLandSystemOutflow-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Land System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalLandSystemOutflow-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Crop Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/CropConsumptiveUse-CO
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Land System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalLandSystemOutflow-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Irrigated Agriculture Depletions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDepletions-NMOSE
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Land System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalLandSystemOutflow-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Agricultural Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Land System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalLandSystemOutflow-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Land System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalLandSystemOutflow-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Crop Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/CropConsumptiveUse-CO
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Land System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalLandSystemOutflow-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Irrigated Agriculture Depletions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDepletions-NMOSE
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Land System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalLandSystemOutflow-CA,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Agricultural Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Land System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalLandSystemOutflow-CA,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Land System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalLandSystemOutflow-CA,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Crop Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/CropConsumptiveUse-CO
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Land System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalLandSystemOutflow-CA,Surface Diversion to Cropland-UT,http://purl.org/iow/WaterBudgetingFramework/SurfaceDiversionToCropland-UT,Irrigated Agriculture Depletions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDepletions-NMOSE
UT,Agricultural Depletions,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Agricultural Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY
